"pPostcode","pCity","pState","pCountryCode"
"48100","Batu Arang","Selangor","MY"
"48200","Serendah","Selangor","MY"
"48300","Rawang","Selangor","MY"
"49000","Bukit Fraser","Pahang","MY"
"50000","Kuala Lumpur","WP Kuala Lumpur","MY"
"50050","Kuala Lumpur","WP Kuala Lumpur","MY"
"50088","Kuala Lumpur","WP Kuala Lumpur","MY"
"50100","Kuala Lumpur","WP Kuala Lumpur","MY"
"50150","Kuala Lumpur","WP Kuala Lumpur","MY"
"50200","Kuala Lumpur","WP Kuala Lumpur","MY"
"50250","Kuala Lumpur","WP Kuala Lumpur","MY"
"50300","Kuala Lumpur","WP Kuala Lumpur","MY"
"50350","Kuala Lumpur","WP Kuala Lumpur","MY"
"50400","Kuala Lumpur","WP Kuala Lumpur","MY"
"50450","Kuala Lumpur","WP Kuala Lumpur","MY"
"50460","Kuala Lumpur","WP Kuala Lumpur","MY"
"50470","Kuala Lumpur","WP Kuala Lumpur","MY"
"50480","Kuala Lumpur","WP Kuala Lumpur","MY"
"50490","Kuala Lumpur","WP Kuala Lumpur","MY"
"50500","Kuala Lumpur","WP Kuala Lumpur","MY"
"50502","Kuala Lumpur","WP Kuala Lumpur","MY"
"50504","Kuala Lumpur","WP Kuala Lumpur","MY"
"50505","Kuala Lumpur","WP Kuala Lumpur","MY"
"50506","Kuala Lumpur","WP Kuala Lumpur","MY"
"50507","Kuala Lumpur","WP Kuala Lumpur","MY"
"50508","Kuala Lumpur","WP Kuala Lumpur","MY"
"50512","Kuala Lumpur","WP Kuala Lumpur","MY"
"50514","Kuala Lumpur","WP Kuala Lumpur","MY"
"50515","Kuala Lumpur","WP Kuala Lumpur","MY"
"50519","Kuala Lumpur","WP Kuala Lumpur","MY"
"50528","Kuala Lumpur","WP Kuala Lumpur","MY"
"50529","Kuala Lumpur","WP Kuala Lumpur","MY"
"50530","Kuala Lumpur","WP Kuala Lumpur","MY"
"50532","Kuala Lumpur","WP Kuala Lumpur","MY"
"50534","Kuala Lumpur","WP Kuala Lumpur","MY"
"50536","Kuala Lumpur","WP Kuala Lumpur","MY"
"50540","Kuala Lumpur","WP Kuala Lumpur","MY"
"50544","Kuala Lumpur","WP Kuala Lumpur","MY"
"50546","Kuala Lumpur","WP Kuala Lumpur","MY"
"50548","Kuala Lumpur","WP Kuala Lumpur","MY"
"50550","Kuala Lumpur","WP Kuala Lumpur","MY"
"50551","Kuala Lumpur","WP Kuala Lumpur","MY"
"50552","Kuala Lumpur","WP Kuala Lumpur","MY"
"50554","Kuala Lumpur","WP Kuala Lumpur","MY"
"50556","Kuala Lumpur","WP Kuala Lumpur","MY"
"50560","Kuala Lumpur","WP Kuala Lumpur","MY"
"50562","Kuala Lumpur","WP Kuala Lumpur","MY"
"50564","Kuala Lumpur","WP Kuala Lumpur","MY"
"50566","Kuala Lumpur","WP Kuala Lumpur","MY"
"50568","Kuala Lumpur","WP Kuala Lumpur","MY"
"50572","Kuala Lumpur","WP Kuala Lumpur","MY"
"50576","Kuala Lumpur","WP Kuala Lumpur","MY"
"50578","Kuala Lumpur","WP Kuala Lumpur","MY"
"50580","Kuala Lumpur","WP Kuala Lumpur","MY"
"50582","Kuala Lumpur","WP Kuala Lumpur","MY"
"50586","Kuala Lumpur","WP Kuala Lumpur","MY"
"50588","Kuala Lumpur","WP Kuala Lumpur","MY"
"50590","Kuala Lumpur","WP Kuala Lumpur","MY"
"50592","Kuala Lumpur","WP Kuala Lumpur","MY"
"50594","Kuala Lumpur","WP Kuala Lumpur","MY"
"50596","Kuala Lumpur","WP Kuala Lumpur","MY"
"50598","Kuala Lumpur","WP Kuala Lumpur","MY"
"50599","Kuala Lumpur","WP Kuala Lumpur","MY"
"50600","Kuala Lumpur","WP Kuala Lumpur","MY"
"50603","Kuala Lumpur","WP Kuala Lumpur","MY"
"50604","Kuala Lumpur","WP Kuala Lumpur","MY"
"50605","Kuala Lumpur","WP Kuala Lumpur","MY"
"50608","Kuala Lumpur","WP Kuala Lumpur","MY"
"50609","Kuala Lumpur","WP Kuala Lumpur","MY"
"50610","Kuala Lumpur","WP Kuala Lumpur","MY"
"50612","Kuala Lumpur","WP Kuala Lumpur","MY"
"50614","Kuala Lumpur","WP Kuala Lumpur","MY"
"50620","Kuala Lumpur","WP Kuala Lumpur","MY"
"50621","Kuala Lumpur","WP Kuala Lumpur","MY"
"50622","Kuala Lumpur","WP Kuala Lumpur","MY"
"50623","Kuala Lumpur","WP Kuala Lumpur","MY"
"50626","Kuala Lumpur","WP Kuala Lumpur","MY"
"50632","Kuala Lumpur","WP Kuala Lumpur","MY"
"50634","Kuala Lumpur","WP Kuala Lumpur","MY"
"50636","Kuala Lumpur","WP Kuala Lumpur","MY"
"50638","Kuala Lumpur","WP Kuala Lumpur","MY"
"50640","Kuala Lumpur","WP Kuala Lumpur","MY"
"50642","Kuala Lumpur","WP Kuala Lumpur","MY"
"50644","Kuala Lumpur","WP Kuala Lumpur","MY"
"50646","Kuala Lumpur","WP Kuala Lumpur","MY"
"50648","Kuala Lumpur","WP Kuala Lumpur","MY"
"50650","Kuala Lumpur","WP Kuala Lumpur","MY"
"50652","Kuala Lumpur","WP Kuala Lumpur","MY"
"50653","Kuala Lumpur","WP Kuala Lumpur","MY"
"50656","Kuala Lumpur","WP Kuala Lumpur","MY"
"50658","Kuala Lumpur","WP Kuala Lumpur","MY"
"50660","Kuala Lumpur","WP Kuala Lumpur","MY"
"50661","Kuala Lumpur","WP Kuala Lumpur","MY"
"50662","Kuala Lumpur","WP Kuala Lumpur","MY"
"50664","Kuala Lumpur","WP Kuala Lumpur","MY"
"50666","Kuala Lumpur","WP Kuala Lumpur","MY"
"50668","Kuala Lumpur","WP Kuala Lumpur","MY"
"50670","Kuala Lumpur","WP Kuala Lumpur","MY"
"50672","Kuala Lumpur","WP Kuala Lumpur","MY"
"50673","Kuala Lumpur","WP Kuala Lumpur","MY"
"50676","Kuala Lumpur","WP Kuala Lumpur","MY"
"50677","Kuala Lumpur","WP Kuala Lumpur","MY"
"50678","Kuala Lumpur","WP Kuala Lumpur","MY"
"50680","Kuala Lumpur","WP Kuala Lumpur","MY"
"50682","Kuala Lumpur","WP Kuala Lumpur","MY"
"50684","Kuala Lumpur","WP Kuala Lumpur","MY"
"50688","Kuala Lumpur","WP Kuala Lumpur","MY"
"50694","Kuala Lumpur","WP Kuala Lumpur","MY"
"50700","Kuala Lumpur","WP Kuala Lumpur","MY"
"50702","Kuala Lumpur","WP Kuala Lumpur","MY"
"50704","Kuala Lumpur","WP Kuala Lumpur","MY"
"50706","Kuala Lumpur","WP Kuala Lumpur","MY"
"50708","Kuala Lumpur","WP Kuala Lumpur","MY"
"50710","Kuala Lumpur","WP Kuala Lumpur","MY"
"50712","Kuala Lumpur","WP Kuala Lumpur","MY"
"50714","Kuala Lumpur","WP Kuala Lumpur","MY"
"50716","Kuala Lumpur","WP Kuala Lumpur","MY"
"50718","Kuala Lumpur","WP Kuala Lumpur","MY"
"50720","Kuala Lumpur","WP Kuala Lumpur","MY"
"50722","Kuala Lumpur","WP Kuala Lumpur","MY"
"50724","Kuala Lumpur","WP Kuala Lumpur","MY"
"50726","Kuala Lumpur","WP Kuala Lumpur","MY"
"50728","Kuala Lumpur","WP Kuala Lumpur","MY"
"50730","Kuala Lumpur","WP Kuala Lumpur","MY"
"50732","Kuala Lumpur","WP Kuala Lumpur","MY"
"50734","Kuala Lumpur","WP Kuala Lumpur","MY"
"50736","Kuala Lumpur","WP Kuala Lumpur","MY"
"50738","Kuala Lumpur","WP Kuala Lumpur","MY"
"50740","Kuala Lumpur","WP Kuala Lumpur","MY"
"50742","Kuala Lumpur","WP Kuala Lumpur","MY"
"50744","Kuala Lumpur","WP Kuala Lumpur","MY"
"50746","Kuala Lumpur","WP Kuala Lumpur","MY"
"50748","Kuala Lumpur","WP Kuala Lumpur","MY"
"50750","Kuala Lumpur","WP Kuala Lumpur","MY"
"50752","Kuala Lumpur","WP Kuala Lumpur","MY"
"50754","Kuala Lumpur","WP Kuala Lumpur","MY"
"50758","Kuala Lumpur","WP Kuala Lumpur","MY"
"50760","Kuala Lumpur","WP Kuala Lumpur","MY"
"50762","Kuala Lumpur","WP Kuala Lumpur","MY"
"50764","Kuala Lumpur","WP Kuala Lumpur","MY"
"50766","Kuala Lumpur","WP Kuala Lumpur","MY"
"50768","Kuala Lumpur","WP Kuala Lumpur","MY"
"50770","Kuala Lumpur","WP Kuala Lumpur","MY"
"50772","Kuala Lumpur","WP Kuala Lumpur","MY"
"50774","Kuala Lumpur","WP Kuala Lumpur","MY"
"50776","Kuala Lumpur","WP Kuala Lumpur","MY"
"50778","Kuala Lumpur","WP Kuala Lumpur","MY"
"50780","Kuala Lumpur","WP Kuala Lumpur","MY"
"50782","Kuala Lumpur","WP Kuala Lumpur","MY"
"50784","Kuala Lumpur","WP Kuala Lumpur","MY"
"50786","Kuala Lumpur","WP Kuala Lumpur","MY"
"50788","Kuala Lumpur","WP Kuala Lumpur","MY"
"50790","Kuala Lumpur","WP Kuala Lumpur","MY"
"50792","Kuala Lumpur","WP Kuala Lumpur","MY"
"50794","Kuala Lumpur","WP Kuala Lumpur","MY"
"50796","Kuala Lumpur","WP Kuala Lumpur","MY"
"50798","Kuala Lumpur","WP Kuala Lumpur","MY"
"50800","Kuala Lumpur","WP Kuala Lumpur","MY"
"50802","Kuala Lumpur","WP Kuala Lumpur","MY"
"50804","Kuala Lumpur","WP Kuala Lumpur","MY"
"50806","Kuala Lumpur","WP Kuala Lumpur","MY"
"50808","Kuala Lumpur","WP Kuala Lumpur","MY"
"50810","Kuala Lumpur","WP Kuala Lumpur","MY"
"50812","Kuala Lumpur","WP Kuala Lumpur","MY"
"50814","Kuala Lumpur","WP Kuala Lumpur","MY"
"50816","Kuala Lumpur","WP Kuala Lumpur","MY"
"50818","Kuala Lumpur","WP Kuala Lumpur","MY"
"50901","Kuala Lumpur","WP Kuala Lumpur","MY"
"50902","Kuala Lumpur","WP Kuala Lumpur","MY"
"50903","Kuala Lumpur","WP Kuala Lumpur","MY"
"50904","Kuala Lumpur","WP Kuala Lumpur","MY"
"50906","Kuala Lumpur","WP Kuala Lumpur","MY"
"50907","Kuala Lumpur","WP Kuala Lumpur","MY"
"50908","Kuala Lumpur","WP Kuala Lumpur","MY"
"50909","Kuala Lumpur","WP Kuala Lumpur","MY"
"50910","Kuala Lumpur","WP Kuala Lumpur","MY"
"50911","Kuala Lumpur","WP Kuala Lumpur","MY"
"50912","Kuala Lumpur","WP Kuala Lumpur","MY"
"50913","Kuala Lumpur","WP Kuala Lumpur","MY"
"50914","Kuala Lumpur","WP Kuala Lumpur","MY"
"50915","Kuala Lumpur","WP Kuala Lumpur","MY"
"50916","Kuala Lumpur","WP Kuala Lumpur","MY"
"50917","Kuala Lumpur","WP Kuala Lumpur","MY"
"50918","Kuala Lumpur","WP Kuala Lumpur","MY"
"50919","Kuala Lumpur","WP Kuala Lumpur","MY"
"50920","Kuala Lumpur","WP Kuala Lumpur","MY"
"50921","Kuala Lumpur","WP Kuala Lumpur","MY"
"50922","Kuala Lumpur","WP Kuala Lumpur","MY"
"50923","Kuala Lumpur","WP Kuala Lumpur","MY"
"50924","Kuala Lumpur","WP Kuala Lumpur","MY"
"50925","Kuala Lumpur","WP Kuala Lumpur","MY"
"50926","Kuala Lumpur","WP Kuala Lumpur","MY"
"50927","Kuala Lumpur","WP Kuala Lumpur","MY"
"50928","Kuala Lumpur","WP Kuala Lumpur","MY"
"50929","Kuala Lumpur","WP Kuala Lumpur","MY"
"50930","Kuala Lumpur","WP Kuala Lumpur","MY"
"50931","Kuala Lumpur","WP Kuala Lumpur","MY"
"50932","Kuala Lumpur","WP Kuala Lumpur","MY"
"50933","Kuala Lumpur","WP Kuala Lumpur","MY"
"50934","Kuala Lumpur","WP Kuala Lumpur","MY"
"50935","Kuala Lumpur","WP Kuala Lumpur","MY"
"50936","Kuala Lumpur","WP Kuala Lumpur","MY"
"50937","Kuala Lumpur","WP Kuala Lumpur","MY"
"50938","Kuala Lumpur","WP Kuala Lumpur","MY"
"50939","Kuala Lumpur","WP Kuala Lumpur","MY"
"50940","Kuala Lumpur","WP Kuala Lumpur","MY"
"50941","Kuala Lumpur","WP Kuala Lumpur","MY"
"50942","Kuala Lumpur","WP Kuala Lumpur","MY"
"50943","Kuala Lumpur","WP Kuala Lumpur","MY"
"50944","Kuala Lumpur","WP Kuala Lumpur","MY"
"50945","Kuala Lumpur","WP Kuala Lumpur","MY"
"50946","Kuala Lumpur","WP Kuala Lumpur","MY"
"50947","Kuala Lumpur","WP Kuala Lumpur","MY"
"50948","Kuala Lumpur","WP Kuala Lumpur","MY"
"50949","Kuala Lumpur","WP Kuala Lumpur","MY"
"50950","Kuala Lumpur","WP Kuala Lumpur","MY"
"50988","Kuala Lumpur","WP Kuala Lumpur","MY"
"50989","Kuala Lumpur","WP Kuala Lumpur","MY"
"50990","Kuala Lumpur","WP Kuala Lumpur","MY"
"51000","Kuala Lumpur","WP Kuala Lumpur","MY"
"51100","Kuala Lumpur","WP Kuala Lumpur","MY"
"51200","Kuala Lumpur","WP Kuala Lumpur","MY"
"51700","Kuala Lumpur","WP Kuala Lumpur","MY"
"51990","Kuala Lumpur","WP Kuala Lumpur","MY"
"52000","Kuala Lumpur","WP Kuala Lumpur","MY"
"52100","Kuala Lumpur","WP Kuala Lumpur","MY"
"52109","Kuala Lumpur","WP Kuala Lumpur","MY"
"52200","Kuala Lumpur","WP Kuala Lumpur","MY"
"53000","Kuala Lumpur","WP Kuala Lumpur","MY"
"53100","Hulu Langat","WP Kuala Lumpur","MY"
"53100","Kuala Lumpur","WP Kuala Lumpur","MY"
"53200","Kuala Lumpur","WP Kuala Lumpur","MY"
"53300","Kuala Lumpur","WP Kuala Lumpur","MY"
"53700","Kuala Lumpur","WP Kuala Lumpur","MY"
"53800","Kuala Lumpur","WP Kuala Lumpur","MY"
"53990","Kuala Lumpur","WP Kuala Lumpur","MY"
"54000","Kuala Lumpur","WP Kuala Lumpur","MY"
"54100","Kuala Lumpur","WP Kuala Lumpur","MY"
"54200","Kuala Lumpur","WP Kuala Lumpur","MY"
"55000","Kuala Lumpur","WP Kuala Lumpur","MY"
"55100","Kuala Lumpur","WP Kuala Lumpur","MY"
"55188","Kuala Lumpur","WP Kuala Lumpur","MY"
"55200","Kuala Lumpur","WP Kuala Lumpur","MY"
"55300","Kuala Lumpur","WP Kuala Lumpur","MY"
"55700","Kuala Lumpur","WP Kuala Lumpur","MY"
"55710","Kuala Lumpur","WP Kuala Lumpur","MY"
"55720","Kuala Lumpur","WP Kuala Lumpur","MY"
"55900","Kuala Lumpur","WP Kuala Lumpur","MY"
"55902","Kuala Lumpur","WP Kuala Lumpur","MY"
"55904","Kuala Lumpur","WP Kuala Lumpur","MY"
"55906","Kuala Lumpur","WP Kuala Lumpur","MY"
"55908","Kuala Lumpur","WP Kuala Lumpur","MY"
"55910","Kuala Lumpur","WP Kuala Lumpur","MY"
"55912","Kuala Lumpur","WP Kuala Lumpur","MY"
"55914","Kuala Lumpur","WP Kuala Lumpur","MY"
"55916","Kuala Lumpur","WP Kuala Lumpur","MY"
"55918","Kuala Lumpur","WP Kuala Lumpur","MY"
"55920","Kuala Lumpur","WP Kuala Lumpur","MY"
"55922","Kuala Lumpur","WP Kuala Lumpur","MY"
"55924","Kuala Lumpur","WP Kuala Lumpur","MY"
"55926","Kuala Lumpur","WP Kuala Lumpur","MY"
"55928","Kuala Lumpur","WP Kuala Lumpur","MY"
"55930","Kuala Lumpur","WP Kuala Lumpur","MY"
"55932","Kuala Lumpur","WP Kuala Lumpur","MY"
"55934","Kuala Lumpur","WP Kuala Lumpur","MY"
"55990","Kuala Lumpur","WP Kuala Lumpur","MY"
"56000","Kuala Lumpur","WP Kuala Lumpur","MY"
"56100","Kuala Lumpur","WP Kuala Lumpur","MY"
"57000","Kuala Lumpur","WP Kuala Lumpur","MY"
"57100","Kuala Lumpur","WP Kuala Lumpur","MY"
"57700","Kuala Lumpur","WP Kuala Lumpur","MY"
"57990","Kuala Lumpur","WP Kuala Lumpur","MY"
"58000","Kuala Lumpur","WP Kuala Lumpur","MY"
"58100","Kuala Lumpur","WP Kuala Lumpur","MY"
"58200","Kuala Lumpur","WP Kuala Lumpur","MY"
"58700","Kuala Lumpur","WP Kuala Lumpur","MY"
"58990","Kuala Lumpur","WP Kuala Lumpur","MY"
"59000","Kuala Lumpur","WP Kuala Lumpur","MY"
"59100","Kuala Lumpur","WP Kuala Lumpur","MY"
"59200","Kuala Lumpur","WP Kuala Lumpur","MY"
"59700","Kuala Lumpur","WP Kuala Lumpur","MY"
"59800","Kuala Lumpur","WP Kuala Lumpur","MY"
"59990","Kuala Lumpur","WP Kuala Lumpur","MY"
"60000","Kuala Lumpur","WP Kuala Lumpur","MY"
"62000","Putrajaya","WP Putrajaya","MY"
"62007","Putrajaya","WP Putrajaya","MY"
"62050","Putrajaya","WP Putrajaya","MY"
"62100","Putrajaya","WP Putrajaya","MY"
"62150","Putrajaya","WP Putrajaya","MY"
"62200","Putrajaya","WP Putrajaya","MY"
"62250","Putrajaya","WP Putrajaya","MY"
"62300","Putrajaya","WP Putrajaya","MY"
"62502","Putrajaya","WP Putrajaya","MY"
"62504","Putrajaya","WP Putrajaya","MY"
"62505","Putrajaya","WP Putrajaya","MY"
"62506","Putrajaya","WP Putrajaya","MY"
"62510","Putrajaya","WP Putrajaya","MY"
"62512","Putrajaya","WP Putrajaya","MY"
"62514","Putrajaya","WP Putrajaya","MY"
"62516","Putrajaya","WP Putrajaya","MY"
"62517","Putrajaya","WP Putrajaya","MY"
"62518","Putrajaya","WP Putrajaya","MY"
"62519","Putrajaya","WP Putrajaya","MY"
"62520","Putrajaya","WP Putrajaya","MY"
"62522","Putrajaya","WP Putrajaya","MY"
"62524","Putrajaya","WP Putrajaya","MY"
"62526","Putrajaya","WP Putrajaya","MY"
"62527","Putrajaya","WP Putrajaya","MY"
"62530","Putrajaya","WP Putrajaya","MY"
"62532","Putrajaya","WP Putrajaya","MY"
"62536","Putrajaya","WP Putrajaya","MY"
"62540","Putrajaya","WP Putrajaya","MY"
"62542","Putrajaya","WP Putrajaya","MY"
"62546","Putrajaya","WP Putrajaya","MY"
"62550","Putrajaya","WP Putrajaya","MY"
"62551","Putrajaya","WP Putrajaya","MY"
"62570","Putrajaya","WP Putrajaya","MY"
"62574","Putrajaya","WP Putrajaya","MY"
"62576","Putrajaya","WP Putrajaya","MY"
"62582","Putrajaya","WP Putrajaya","MY"
"62584","Putrajaya","WP Putrajaya","MY"
"62590","Putrajaya","WP Putrajaya","MY"
"62592","Putrajaya","WP Putrajaya","MY"
"62596","Putrajaya","WP Putrajaya","MY"
"62602","Putrajaya","WP Putrajaya","MY"
"62604","Putrajaya","WP Putrajaya","MY"
"62605","Putrajaya","WP Putrajaya","MY"
"62606","Putrajaya","WP Putrajaya","MY"
"62616","Putrajaya","WP Putrajaya","MY"
"62618","Putrajaya","WP Putrajaya","MY"
"62620","Putrajaya","WP Putrajaya","MY"
"62623","Putrajaya","WP Putrajaya","MY"
"62624","Putrajaya","WP Putrajaya","MY"
"62628","Putrajaya","WP Putrajaya","MY"
"62630","Putrajaya","WP Putrajaya","MY"
"62632","Putrajaya","WP Putrajaya","MY"
"62648","Putrajaya","WP Putrajaya","MY"
"62652","Putrajaya","WP Putrajaya","MY"
"62654","Putrajaya","WP Putrajaya","MY"
"62662","Putrajaya","WP Putrajaya","MY"
"62668","Putrajaya","WP Putrajaya","MY"
"62670","Putrajaya","WP Putrajaya","MY"
"62674","Putrajaya","WP Putrajaya","MY"
"62675","Putrajaya","WP Putrajaya","MY"
"62676","Putrajaya","WP Putrajaya","MY"
"62677","Putrajaya","WP Putrajaya","MY"
"62686","Putrajaya","WP Putrajaya","MY"
"62692","Putrajaya","WP Putrajaya","MY"
"62988","Putrajaya","WP Putrajaya","MY"
"63000","Cyberjaya","Selangor","MY"
"63100","Cyberjaya","Selangor","MY"
"63200","Cyberjaya","Selangor","MY"
"63300","Cyberjaya","Selangor","MY"
"64000","KLIA","Selangor","MY"
"68000","Ampang","Selangor","MY"
"68100","Batu Caves","Selangor","MY"
"69000","Genting Highlands","Pahang","MY"
"70000","Seremban","Negeri Sembilan","MY"
"70100","Seremban","Negeri Sembilan","MY"
"70200","Seremban","Negeri Sembilan","MY"
"70300","Seremban","Negeri Sembilan","MY"
"70400","Seremban","Negeri Sembilan","MY"
"70450","Seremban","Negeri Sembilan","MY"
"70500","Seremban","Negeri Sembilan","MY"
"70502","Seremban","Negeri Sembilan","MY"
"70503","Seremban","Negeri Sembilan","MY"
"70504","Seremban","Negeri Sembilan","MY"
"70505","Seremban","Negeri Sembilan","MY"
"70506","Seremban","Negeri Sembilan","MY"
"70508","Seremban","Negeri Sembilan","MY"
"70512","Seremban","Negeri Sembilan","MY"
"70516","Seremban","Negeri Sembilan","MY"
"70517","Seremban","Negeri Sembilan","MY"
"70518","Seremban","Negeri Sembilan","MY"
"70532","Seremban","Negeri Sembilan","MY"
"70534","Seremban","Negeri Sembilan","MY"
"70536","Seremban","Negeri Sembilan","MY"
"70540","Seremban","Negeri Sembilan","MY"
"70546","Seremban","Negeri Sembilan","MY"
"70548","Seremban","Negeri Sembilan","MY"
"70550","Seremban","Negeri Sembilan","MY"
"70551","Seremban","Negeri Sembilan","MY"
"70558","Seremban","Negeri Sembilan","MY"
"70560","Seremban","Negeri Sembilan","MY"
"70564","Seremban","Negeri Sembilan","MY"
"70570","Seremban","Negeri Sembilan","MY"
"70572","Seremban","Negeri Sembilan","MY"
"70576","Seremban","Negeri Sembilan","MY"
"70578","Seremban","Negeri Sembilan","MY"
"70582","Seremban","Negeri Sembilan","MY"
"70586","Seremban","Negeri Sembilan","MY"
"70590","Seremban","Negeri Sembilan","MY"
"70592","Seremban","Negeri Sembilan","MY"
"70594","Seremban","Negeri Sembilan","MY"
"70596","Seremban","Negeri Sembilan","MY"
"70600","Seremban","Negeri Sembilan","MY"
"70604","Seremban","Negeri Sembilan","MY"
"70606","Seremban","Negeri Sembilan","MY"
"70608","Seremban","Negeri Sembilan","MY"
"70609","Seremban","Negeri Sembilan","MY"
"70610","Seremban","Negeri Sembilan","MY"
"70620","Seremban","Negeri Sembilan","MY"
"70626","Seremban","Negeri Sembilan","MY"
"70628","Seremban","Negeri Sembilan","MY"
"70632","Seremban","Negeri Sembilan","MY"
"70634","Seremban","Negeri Sembilan","MY"
"70644","Seremban","Negeri Sembilan","MY"
"70646","Seremban","Negeri Sembilan","MY"
"70648","Seremban","Negeri Sembilan","MY"
"70658","Seremban","Negeri Sembilan","MY"
"70664","Seremban","Negeri Sembilan","MY"
"70670","Seremban","Negeri Sembilan","MY"
"70672","Seremban","Negeri Sembilan","MY"
"70673","Seremban","Negeri Sembilan","MY"
"70674","Seremban","Negeri Sembilan","MY"
"70676","Seremban","Negeri Sembilan","MY"
"70690","Seremban","Negeri Sembilan","MY"
"70700","Seremban","Negeri Sembilan","MY"
"70710","Seremban","Negeri Sembilan","MY"
"70720","Seremban","Negeri Sembilan","MY"
"70730","Seremban","Negeri Sembilan","MY"
"70740","Seremban","Negeri Sembilan","MY"
"70750","Seremban","Negeri Sembilan","MY"
"70990","Seremban","Negeri Sembilan","MY"
"71000","Port Dickson","Negeri Sembilan","MY"
"71007","Port Dickson","Negeri Sembilan","MY"
"71009","Port Dickson","Negeri Sembilan","MY"
"71010","Port Dickson","Negeri Sembilan","MY"
"71050","Si Rusa","Negeri Sembilan","MY"
"71059","Si Rusa","Negeri Sembilan","MY"
"71100","Rantau","Negeri Sembilan","MY"
"71109","Rantau","Negeri Sembilan","MY"
"71150","Linggi","Negeri Sembilan","MY"
"71159","Linggi","Negeri Sembilan","MY"
"71200","Rantau","Negeri Sembilan","MY"
"71209","Rantau","Negeri Sembilan","MY"
"71250","Si Rusa","Negeri Sembilan","MY"
"71259","Si Rusa","Negeri Sembilan","MY"
"71300","Rembau","Negeri Sembilan","MY"
"71309","Rembau","Negeri Sembilan","MY"
"71350","Kota","Negeri Sembilan","MY"
"71359","Kota","Negeri Sembilan","MY"
"71400","Rembau","Negeri Sembilan","MY"
"71409","Rembau","Negeri Sembilan","MY"
"71450","Seremban","Negeri Sembilan","MY"
"71459","Seremban","Negeri Sembilan","MY"
"71500","Tanjong Ipoh","Negeri Sembilan","MY"
"71509","Tanjong Ipoh","Negeri Sembilan","MY"
"71550","Tanjong Ipoh","Negeri Sembilan","MY"
"71559","Tanjong Ipoh","Negeri Sembilan","MY"
"71600","Kuala Klawang","Negeri Sembilan","MY"
"71609","Kuala Klawang","Negeri Sembilan","MY"
"71650","Kuala Klawang","Negeri Sembilan","MY"
"71659","Kuala Klawang","Negeri Sembilan","MY"
"71700","Mantin","Negeri Sembilan","MY"
"71707","Mantin","Negeri Sembilan","MY"
"71709","Mantin","Negeri Sembilan","MY"
"71750","Mantin","Negeri Sembilan","MY"
"71759","Mantin","Negeri Sembilan","MY"
"71760","Bandar Enstek","Negeri Sembilan","MY"
"71770","Seremban","Negeri Sembilan","MY"
"71800","Niai","Negeri Sembilan","MY"
"71800","Nilai","Negeri Sembilan","MY"
"71807","Nilai","Negeri Sembilan","MY"
"71809","Nilai","Negeri Sembilan","MY"
"71900","Labu","Negeri Sembilan","MY"
"71907","Labu","Negeri Sembilan","MY"
"71909","Labu","Negeri Sembilan","MY"
"71950","Seremban","Negeri Sembilan","MY"
"71960","Port Dickson","Negeri Sembilan","MY"
"72000","Kuala Pilah","Negeri Sembilan","MY"
"72007","Kuala Pilah","Negeri Sembilan","MY"
"72009","Kuala Pilah","Negeri Sembilan","MY"
"72100","Bahau","Negeri Sembilan","MY"
"72107","Bahau","Negeri Sembilan","MY"
"72109","Bahau","Negeri Sembilan","MY"
"72120","Bandar Seri Jempol","Negeri Sembilan","MY"
"72127","Bandar Seri Jempol","Negeri Sembilan","MY"
"72129","Bandar Seri Jempol","Negeri Sembilan","MY"
"72200","Batu Kikir","Negeri Sembilan","MY"
"72207","Batu Kikir","Negeri Sembilan","MY"
"72209","Batu Kikir","Negeri Sembilan","MY"
"72300","Simpang Pertang","Negeri Sembilan","MY"
"72307","Simpang Pertang","Negeri Sembilan","MY"
"72309","Simpang Pertang","Negeri Sembilan","MY"
"72400","Simpang Durian","Negeri Sembilan","MY"
"72409","Simpang Durian","Negeri Sembilan","MY"
"72500","Kuala Pilah","Negeri Sembilan","MY"
"72507","Kuala Pilah","Negeri Sembilan","MY"
"72509","Kuala Pilah","Negeri Sembilan","MY"
"73000","Tampin","Negeri Sembilan","MY"
"73007","Tampin","Negeri Sembilan","MY"
"73009","Tampin","Negeri Sembilan","MY"
"73100","Johol","Negeri Sembilan","MY"
"73109","Johol","Negeri Sembilan","MY"
"73200","Gemencheh","Negeri Sembilan","MY"
"73207","Gemencheh","Negeri Sembilan","MY"
"73209","Gemencheh","Negeri Sembilan","MY"
"73300","Gemencheh","Negeri Sembilan","MY"
"73309","Gemencheh","Negeri Sembilan","MY"
"73400","Gemas","Negeri Sembilan","MY"
"73409","Gemas","Negeri Sembilan","MY"
"73420","Gemas","Negeri Sembilan","MY"
"73430","Pusat  Bandar Palong","Negeri Sembilan","MY"
"73440","Pusat  Bandar Palong","Negeri Sembilan","MY"
"73450","Pusat  Bandar Palong","Negeri Sembilan","MY"
"73460","Pusat  Bandar Palong","Negeri Sembilan","MY"
"73470","Pusat  Bandar Palong","Negeri Sembilan","MY"
"73480","Gemas","Negeri Sembilan","MY"
"73500","Rompin","Negeri Sembilan","MY"
"73507","Rompin","Negeri Sembilan","MY"
"73509","Rompin","Negeri Sembilan","MY"
"75000","Melaka","Melaka","MY"
"75050","Melaka","Melaka","MY"
